Time (HH:mm:ss),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s)
20:50:11,1302123029201000000,-18,762.204000000,37.427936124967,-122.183082404892,8.05685329437256,-0.0021,0.0083,-0.0077,-0.079,7.6261,-13.8577,26.4280793708658,0.0813600069085769,-0.410008598195617,0.0077
20:50:12,1302123030201000000,-18,763.204000000,37.427936077052,-122.183082381804,8.0564661026001,-0.0022,0.0004,-0.0035,0.0099,1.3914,-8.7879,26.4401687803431,0.0787244010509751,-0.409492936179999,0.0035
20:50:13,1302123031201000000,-18,764.204000000,37.4279360507322,-122.183082383914,8.05410671234131,-0.0001,-0.0101,-0.0096,0.0486,-5.414,-11.3611,26.4520290067023,0.0845112747817964,-0.406800034542884,0.0096
20:50:14,1302123032201000000,-18,765.204000000,37.4279360150883,-122.183082399039,8.05546379089355,-0.0038,0.0025,-0.0041,-0.003,1.9085,-6.3143,26.4666394304781,0.0847977536793618,-0.407945950133146,0.0041
20:50:15,1302123033201000000,-18,766.204000000,37.4279360027262,-122.183082418654,8.06139278411865,-0.0026,0.0033,-0.0033,0.0012,2.2357,-8.3893,26.4802185302227,0.0862301481671889,-0.409779415077565,0.0033
20:50:16,1302123034201000000,-18,767.204000000,37.4279360189282,-122.183082429281,8.0585241317749,-0.0039,0.0085,0.0068,-0.0111,5.6374,-9.1242,26.4994126163596,0.0917305430004448,-0.410868034888313,-0.0068
20:50:17,1302123035201000000,-18,768.204000000,37.4279360262832,-122.183082435317,8.05098533630371,0.0019,-0.006,0.0076,0.0425,-2.6189,-9.5543,26.5116166173959,0.0957412475663606,-0.409492936179999,-0.0076
20:50:18,1302123036201000000,-18,769.204000000,37.4279360186894,-122.183082455079,8.0514030456543,-0.0032,0.0029,0.001,0.0243,-0.3055,-8.356,26.5293210132654,0.0976893040698053,-0.408633499487303,-0.001
20:50:19,1302123037201000000,-18,770.204000000,37.4279359901846,-122.183082493194,8.06204891204834,-0.0007,-0.0081,0.0059,0.051,-5.307,-8.3603,26.542670929892,0.096715275818083,-0.408862682605355,-0.0059
20:50:20,1302123038201000000,-18,771.204000000,37.4279359946198,-122.183082491281,8.0687894821167,-0.0024,-0.0027,0.0024,0.0526,-3.7551,-11.6537,26.5483432120638,0.0951109939917166,-0.41155558424247,-0.0024
20:50:21,1302123039201000000,-18,772.204000000,37.4279360267534,-122.183082457888,8.06461429595947,-0.0009,0,0.0037,0.0321,-0.8224,-8.1827,26.5522393250707,0.090470035851157,-0.410696147549774,-0.0037
20:50:22,1302123040201000000,-18,773.204000000,37.4279360644598,-122.183082438416,8.05779838562012,0.0009,-0.0016,-0.0052,-0.0014,-0.5854,-4.6247,26.5562500296366,0.0823340351602993,-0.411842063140036,0.0052
20:50:23,1302123041201000000,-18,774.204000000,37.4279360836152,-122.183082429552,8.0579719543457,0.0043,-0.0091,-0.0024,0.0298,-1.6642,-13.7696,26.5583699734786,0.0817037815856554,-0.410925330667826,0.0024
20:50:24,1302123042201000000,-18,775.204000000,37.4279360592095,-122.183082417473,8.06085109710693,0.0011,-0.0025,-0.004,0.0683,-7.0354,-11.192,26.5572813536678,0.0805578659953937,-0.413904711202507,0.004
20:50:25,1302123043201000000,-18,776.204000000,37.4279360300302,-122.183082397272,8.06439685821533,-0.0015,0.0068,-0.0071,0.0148,-1.6851,-10.6065,26.564672509225,0.082849697175917,-0.417972711547936,0.0071
20:50:26,1302123044201000000,-18,777.204000000,37.4279360343423,-122.183082407837,8.06253242492676,0.0036,0,-0.0017,0.0381,-0.8862,-8.7904,26.5693134673656,0.0859436692696235,-0.420035359610406,0.0017
20:50:27,1302123045201000000,-18,778.204000000,37.4279360450829,-122.183082440287,8.05973052978516,0.0029,0.0052,0.0103,0.0112,3.3045,-6.2853,26.5698291293812,0.0858863734901104,-0.420321838507972,-0.0103
20:50:28,1302123046201000000,-18,779.204000000,37.4279360565753,-122.183082448801,8.05676174163818,0.0019,0.0027,-0.0081,0.0206,-2.607,-4.9152,26.569026988468,0.0880636131116075,-0.421696937216286,0.0081
20:50:29,1302123047201000000,-18,780.204000000,37.4279360349887,-122.183082438522,8.05850219726563,-0.0002,0.0029,-0.007,0.012,1.0472,-10.2852,26.5696572420426,0.0919597261184971,-0.417055979075726,0.007
20:50:30,1302123048201000000,-18,781.204000000,37.427936008177,-122.183082415914,8.06115341186523,-0.001,0.0013,-0.0054,-0.0377,4.1776,-7.0407,26.5657038332562,0.088407387788686,-0.413847415422994,0.0054
20:50:31,1302123049201000000,-18,782.204000000,37.4279360177614,-122.183082430961,8.06089210510254,0.0034,-0.0054,-0.0045,0.0032,1.6248,-10.2247,26.5567656916522,0.0886365709067383,-0.410696147549774,0.0045
20:50:32,1302123050201000000,-18,783.204000000,37.4279360429152,-122.1830824254,8.06012916564941,-0.0028,0.0098,-0.0025,-0.0133,3.1643,-8.4779,26.5552760013849,0.0878917257730683,-0.412816091391758,0.0025
20:50:33,1302123051201000000,-18,784.204000000,37.4279360723729,-122.183082392186,8.06011581420898,-0.0011,0.0035,-0.0055,0.0158,1.6225,-10.1751,26.5571667621088,0.0856571903720581,-0.409550231959512,0.0055
20:50:34,1302123052201000000,-18,785.204000000,37.4279361125015,-122.183082365808,8.05796241760254,-0.0054,0.0065,-0.0013,0.0257,0.032,-12,26.5548749309283,0.082104852042247,-0.410925330667826,0.0013
20:50:35,1302123053201000000,-18,786.204000000,37.4279361620265,-122.183082363597,8.05416107177734,-0.0087,0.0097,0.0036,-0.0247,5.0247,-10.5648,26.5572240578883,0.0739688513513893,-0.412013950478575,-0.0036
20:50:36,1302123054201000000,-18,787.204000000,37.4279360890445,-122.183082375909,8.05492305755615,-0.0051,0.0014,-0.0001,0.0275,-0.6012,-12.679,26.5552187056053,0.0707029919191436,-0.414019302761533,0.0001
20:50:37,1302123055201000000,-18,788.204000000,37.4279360530332,-122.183082384904,8.06116199493408,-0.0038,0.009,0.0044,-0.0194,5.227,-10.6582,26.5508069305828,0.0771201192246088,-0.40857620370779,-0.0044
20:50:38,1302123056201000000,-18,789.204000000,37.4279360471962,-122.183082384297,8.06093788146973,0.0059,-0.0067,0.0051,-0.0263,4.2916,-12.1307,26.5347068165397,0.0807870491134461,-0.411842063140036,-0.0051
20:50:39,1302123057201000000,-18,790.204000000,37.4279360707228,-122.183082403956,8.05471611022949,-0.0005,0.0062,0.0041,0.0154,0.0579,-8.6651,26.5227319986214,0.081474598467603,-0.411097218006366,-0.0041
20:50:40,1302123058201000000,-18,791.204000000,37.4279360882716,-122.183082409189,8.05007076263428,0.0001,-0.0027,0.0115,0.0243,1.4792,-8.7086,26.5187212940555,0.0940796699604812,-0.410466964431722,-0.0115
20:50:41,1302123059201000000,-18,792.204000000,37.4279360401658,-122.183082409276,8.05387592315674,-0.0052,-0.0018,0.0057,0.0023,3.9465,-12.6106,26.5210704210155,0.0968871631566222,-0.410696147549774,-0.0057
20:50:42,1302123060201000000,-18,793.204000000,37.4279359689988,-122.183082417056,8.06048774719238,-0.0071,-0.0028,-0.0012,0.0829,-6.7317,-13.156,26.5181483362604,0.0978038956288315,-0.407372992338015,0.0012
20:50:43,1302123061201000000,-18,794.204000000,37.427935923622,-122.183082449785,8.0623140335083,-0.0021,-0.0051,0.0053,0.0219,2.0773,-7.2927,26.5257686749356,0.0935067121653503,-0.40708651344045,-0.0053
20:50:44,1302123062201000000,-18,795.204000000,37.427935986718,-122.183082439397,8.05677127838135,0.0013,-0.0019,0.0075,0.0408,-3.9091,-10.4578,26.5255967875971,0.0880636131116075,-0.408175133251198,-0.0075
20:50:45,1302123063201000000,-18,796.204000000,37.4279360346683,-122.183082398774,8.0530891418457,0.0071,-0.006,0.0111,0.0186,-3.7334,-9.0583,26.5257113791561,0.0864593312852412,-0.407315696558502,-0.0111
20:50:46,1302123064201000000,-18,797.204000000,37.4279360134134,-122.183082380417,8.05548667907715,0.0024,0.0031,0.0049,-0.0113,5.1703,-7.6018,26.523133069078,0.0895533033789477,-0.406055189409214,-0.0049
20:50:47,1302123065201000000,-18,798.204000000,37.4279359856925,-122.183082388478,8.05744934082031,0.003,-0.0044,-0.0111,0.0094,-0.8895,-5.0822,26.5163721670955,0.092589979693141,-0.406398964086293,0.0111
20:50:48,1302123066201000000,-18,799.204000000,37.4279359998847,-122.183082415772,8.05843162536621,-0.0041,0.0075,0.0053,-0.0076,3.458,-10.7101,26.5128771245452,0.0900116696150523,-0.407888654353633,-0.0053
20:50:49,1302123067201000000,-18,800.204000000,37.427936035071,-122.183082401645,8.05777168273926,0.002,-0.0031,0.0057,0.0258,0.1197,-12.5353,26.5045692365158,0.087719838434529,-0.406513555645319,-0.0057
20:50:50,1302123068201000000,-18,801.204000000,37.4279360425763,-122.183082413217,8.05802345275879,0.007,-0.0051,-0.0022,-0.0058,0.5476,-11.1123,26.5013033770835,0.0807870491134461,-0.4108107391088,0.0022
20:50:51,1302123069201000000,-18,802.204000000,37.4279360857838,-122.183082411715,8.05640888214111,0.008,-0.002,0.0038,0.0013,1.9229,-5.3875,26.4955165033527,0.0835945423095871,-0.411440992683444,-0.0038
20:50:52,1302123070201000000,-18,803.204000000,37.427936083842,-122.18308242009,8.05630779266357,0.0078,-0.0001,-0.006,0.0033,1.2441,-5.0453,26.4889274887087,0.0823913309398124,-0.408633499487303,0.006
20:50:53,1302123071201000000,-18,804.204000000,37.4279360581944,-122.183082443852,8.05890464782715,0.0075,-0.0033,-0.0038,0.0297,-0.4157,-6.548,26.4759213467592,0.0860009650491366,-0.409722119298052,0.0038
20:50:54,1302123072201000000,-18,805.204000000,37.4279360581554,-122.183082469903,8.061279296875,0.0039,-0.0013,-0.0047,-0.0099,1.7437,-9.6699,26.4718533464138,0.0912721767643401,-0.406857330322398,0.0047
20:50:55,1302123073201000000,-18,806.204000000,37.427936018692,-122.183082433687,8.0594425201416,0.0003,0.0021,-0.0051,0.019,0.1259,-4.5821,26.4721971210909,0.0920170218980102,-0.403820654008204,0.0051
20:50:56,1302123074201000000,-18,807.204000000,37.4279360117615,-122.183082385693,8.05954360961914,0.0012,-0.002,-0.0033,0.0119,0.4802,-5.855,26.4765516003339,0.0879490215525814,-0.399580766324236,0.0033
20:50:57,1302123075201000000,-18,808.204000000,37.4279360380665,-122.183082370245,8.05932521820068,-0.0008,0.0032,-0.0015,-0.0025,2.0637,-11.0545,26.4812498542539,0.0833653591915348,-0.39797648449787,0.0015
20:50:58,1302123076201000000,-18,809.204000000,37.4279360861785,-122.183082369407,8.05431461334229,0.0019,-0.0049,-0.0051,0.0408,-3.2724,-10.4561,26.475004614287,0.0791254715075667,-0.399065104308618,0.0051
20:50:59,1302123077201000000,-18,810.204000000,37.4279361383304,-122.183082349833,8.0492000579834,-0.004,0.0033,-0.0012,-0.0105,4.0217,-10.6628,26.4759213467592,0.0790108799485405,-0.400440203016932,0.0012
20:51:00,1302123078201000000,-18,811.204000000,37.4279361186605,-122.183082339301,8.04863548278809,-0.0017,-0.0012,0.0028,0.062,-1.3391,-5.7806,26.4718533464138,0.0798703166412368,-0.404508203362361,-0.0028
20:51:01,1302123079201000000,-18,812.204000000,37.4279360912646,-122.183082374587,8.05206680297852,-0.004,0.0017,-0.0106,0.029,-3.0149,-14.1327,26.4672123882732,0.0819902604832208,-0.409034569943895,0.0106
20:51:02,1302123080201000000,-18,813.204000000,37.4279360546772,-122.183082383901,8.05436611175537,0.0043,-0.0104,0.0031,0.0012,2.2898,-10.2594,26.4669259093757,0.0862301481671889,-0.405997893629701,-0.0031
20:51:03,1302123081201000000,-18,814.204000000,37.4279360775671,-122.183082404925,8.05141067504883,-0.006,0.0101,0.0036,-0.0066,2.5193,-11.5446,26.4696761067923,0.0865166270647543,-0.408232429030712,-0.0036
20:51:04,1302123082201000000,-18,815.204000000,37.4279360669081,-122.183082441342,8.04577827453613,-0.0019,-0.0017,-0.0008,0.0087,1.734,-10.3636,26.4708793181621,0.0889803455838168,-0.408175133251198,0.0008
20:51:05,1302123083201000000,-18,816.204000000,37.427936035162,-122.183082453767,8.04671382904053,-0.0031,-0.0033,-0.0039,0.0097,1.4442,-19.4399,26.4707074308235,0.0933348248268111,-0.40542493583457,0.0039
20:51:06,1302123084201000000,-18,817.204000000,37.4279359755552,-122.183082431547,8.05226230621338,-0.0077,0.0018,0.0009,0.0242,2.085,-11.0784,26.4748327269485,0.0923035007955756,-0.401070456591576,-0.0009
20:51:07,1302123085201000000,-18,818.204000000,37.4279360073557,-122.183082429781,8.05529308319092,-0.0036,-0.0005,-0.003,-0.0079,5.036,-8.7154,26.4750619100665,0.0924180923546018,-0.40319040043356,0.003
20:51:08,1302123086201000000,-18,819.204000000,37.4279360256699,-122.183082427837,8.05367088317871,-0.0029,-0.0011,-0.0049,0.0436,-2.1768,-13.3536,26.4744889522714,0.0870895848598851,-0.405195752716518,0.0049
20:51:09,1302123087201000000,-18,820.204000000,37.4279360320879,-122.183082403573,8.05307292938232,-0.0067,0.0097,-0.0011,-0.0092,4.1562,-8.5344,26.481593628931,0.0860582608286496,-0.409722119298052,0.0011
20:51:10,1302123088201000000,-18,821.204000000,37.4279360332853,-122.183082388774,8.05543994903564,-0.0012,0.0018,0.0007,-0.0115,-0.9546,-13.5808,26.4862918828511,0.0826778098373778,-0.407315696558502,-0.0007
20:51:11,1302123089201000000,-18,822.204000000,37.4279360344614,-122.183082393175,8.0616512298584,-0.0035,0.0073,0.0016,0.0474,-3.8148,-11.3801,26.4900161085195,0.0861728523876758,-0.407774062794607,-0.0016
20:51:12,1302123090201000000,-18,823.204000000,37.4279360420768,-122.183082376783,8.06404304504395,-0.0034,0.004,0.0033,0.0904,-5.916,-5.8715,26.4912193198892,0.0809589364519853,-0.412071246258088,-0.0033
20:51:13,1302123091201000000,-18,824.204000000,37.4279360537611,-122.183082382579,8.06377506256104,0.0004,0.0003,-0.0043,-0.0318,2.2614,-4.4651,26.5026784757918,0.086974993300859,-0.407143809219963,0.0043
20:51:14,1302123092201000000,-18,825.204000000,37.4279360246054,-122.183082387561,8.06667327880859,-0.0007,0.0008,0.0082,0.0212,-0.6066,-8.0849,26.5132781950018,0.0945380361965858,-0.409378344620973,-0.0082
20:51:15,1302123093201000000,-18,826.204000000,37.4279360025307,-122.183082384678,8.06961250305176,-0.0014,0.0048,-0.0165,-0.0375,4.3612,-10.9262,26.5213568999131,0.0975174167312661,-0.411440992683444,0.0165
20:51:16,1302123094201000000,-18,827.204000000,37.4279360328421,-122.183082379279,8.06732749938965,-0.0017,0.0064,-0.0003,0.0564,-0.0273,-15.312,26.5331025347133,0.0993508816756847,-0.412701499832732,0.0003
20:51:17,1302123095201000000,-18,828.204000000,37.4279360876832,-122.183082370384,8.06134414672852,-0.0013,0.0028,-0.0093,-0.0142,1.8294,-10.0242,26.5535571279995,0.0943088530785335,-0.4108107391088,0.0093
20:51:18,1302123096201000000,-18,829.204000000,37.4279370859578,-122.183081756448,8.05883121490479,0.3038,0.1557,-0.0012,0.1785,4.1504,-12.1643,26.5627244527216,0.177387733372503,-0.407430288117528,0.0012
20:51:19,1302123097201000000,-18,830.204000000,37.4279405105112,-122.183079674693,8.05336284637451,0.4705,0.2452,-0.0063,0.2427,3.2004,-13.2329,26.5584845650376,0.15744880210195,-0.350650170620064,0.0063
20:51:20,1302123098201000000,-18,831.204000000,37.4279440106708,-122.183077513501,8.04954624176025,-0.0797,-0.0325,-0.0148,-0.0121,-0.426,-7.9766,26.5442179159388,-0.0743126260284678,-0.326356760106517,0.0148
20:51:21,1302123099201000000,-18,832.204000000,37.4279439632806,-122.183077488307,8.0576810836792,0.0034,-0.007,-0.0008,0.0415,-3.3033,-9.1501,26.5459940851037,-0.0135790997446005,-0.33105501402659,0.0008
20:51:22,1302123100201000000,-18,833.204000000,37.4279439666102,-122.183077482737,8.06102848052979,0.0048,-0.0003,0.0001,-0.0112,-0.1984,-15.6203,26.5571667621088,-0.0114018601231034,-0.329909098436328,-0.0001
20:51:23,1302123101201000000,-18,834.204000000,37.427943965009,-122.183077540878,8.05377292633057,0.0018,-0.0016,-0.0052,0.0321,-2.9172,-8.6674,26.5718917774436,-0.00664631042351755,-0.331513380262694,0.0052
20:51:24,1302123102201000000,-18,835.204000000,37.4279440123062,-122.1830775485,8.04480934143066,-0.0056,0.005,0.0078,0.035,-0.2578,-5.6573,26.5844968489365,-0.0120894094772604,-0.333747915663704,-0.0078
20:51:25,1302123103201000000,-18,836.204000000,37.4279439868558,-122.1830775219,8.04648590087891,-0.0067,-0.0006,-0.0084,0.0354,-6.3255,-9.5282,26.5959560048391,-0.0141520575397313,-0.329909098436328,0.0084
20:51:26,1302123104201000000,-18,837.204000000,37.4279439166081,-122.183077499815,8.05433940887451,-0.0051,-0.0011,0.0001,-0.0018,-1.8554,-13.2686,26.6094778088042,-0.0167876633973331,-0.33013828155438,-0.0001
20:51:27,1302123105201000000,-18,838.204000000,37.427943924679,-122.183077500892,8.0572338104248,-0.008,0.0123,-0.0062,-0.0088,0.2543,-16.3935,26.6257498101859,-0.0143812406577837,-0.326757830563108,0.0062
20:51:28,1302123106201000000,-18,839.204000000,37.4279439344718,-122.183077458095,8.05340957641602,0.0017,0.0056,0.0011,-0.009,3.3689,-9.5911,26.6374381492066,-0.01598552248415,-0.329565323759249,-0.0011
20:51:29,1302123107201000000,-18,840.204000000,37.4279439515012,-122.183077464253,8.05030345916748,0.001,0.0078,0.0061,0.0153,0.9093,-7.1303,26.6449438963228,-0.0114018601231034,-0.329679915318276,-0.0061
20:51:30,1302123108201000000,-18,841.204000000,37.4279439693784,-122.183077456442,8.04778575897217,-0.0023,0.0077,0.0032,0.0299,-6.2082,-12.3249,26.6542258126039,-0.010427831871381,-0.328476703948501,-0.0032
20:51:31,1302123109201000000,-18,842.204000000,37.4279439349943,-122.183077459422,8.05160236358643,-0.0047,0.0044,-0.0054,-0.0139,0.7646,-4.8078,26.6598407989962,-0.0110007896665118,-0.325268140295768,0.0054
20:51:32,1302123110201000000,-18,843.204000000,37.4279438824761,-122.183077484922,8.05573654174805,-0.0082,0.0033,0.0085,0.0249,0.5857,-10.6352,26.6670027714354,-0.0153552689095061,-0.323205492233297,-0.0085
20:51:33,1302123111201000000,-18,844.204000000,37.4279439771586,-122.183077481876,8.05208873748779,-0.0027,-0.0104,-0.0144,-0.0412,-0.4609,-11.5673,26.6726177578276,-0.0252674387652693,-0.326757830563108,0.0144
20:51:34,1302123112201000000,-18,845.204000000,37.4279440007016,-122.183077456747,8.04866886138916,-0.0031,-0.0001,-0.0031,0.0161,-2.8093,-11.2484,26.6835039559351,-0.0269863121506618,-0.326012985429438,0.0031
20:51:35,1302123113201000000,-18,846.204000000,37.4279439945032,-122.183077434193,8.05120086669922,0.0024,0.0015,-0.0015,-0.015,2.6975,-9.4181,26.6884313929733,-0.0268144248121225,-0.32492436561869,0.0015
20:51:36,1302123114201000000,-18,847.204000000,37.4279439917494,-122.18307743556,8.05089092254639,0.0023,0.0024,-0.0053,-0.0099,-1.8889,-12.0985,26.696223618987,-0.0207410721837358,-0.324351407823559,0.0053
20:51:37,1302123115201000000,-18,848.204000000,37.4279439749021,-122.183077464078,8.04584217071533,0.0061,-0.0048,0.0012,-0.031,4.2426,-8.568,26.6969684641207,-0.0188503114598041,-0.324007633146481,-0.0012
20:51:38,1302123116201000000,-18,849.204000000,37.4279439910794,-122.183077509167,8.04814052581787,0.0047,-0.0071,-0.0037,0.0176,-2.8764,-13.3453,26.6986300417266,-0.0111726770050511,-0.328190225050936,0.0037
20:51:39,1302123117201000000,-18,850.204000000,37.427943921492,-122.183077562966,8.06054782867432,0.0001,-0.0007,-0.0011,-0.0396,5.9319,-9.9681,26.7045315070164,-0.00372422566835035,-0.33031016889292,0.0011
20:51:40,1302123118201000000,-18,851.204000000,37.4279438776686,-122.1830775978,8.06581592559814,-0.0045,0.0006,0.0013,0.0353,-4.3995,-12.0756,26.7083130284643,-0.00114591559026165,-0.337357549773029,-0.0013
20:51:41,1302123119201000000,-18,852.204000000,37.4279439273358,-122.183077578539,8.05624580383301,-0.0024,-0.0026,0.001,-0.0339,1.6213,-6.0698,26.700348915112,-0.00962569095819783,-0.34090988810284,-0.001
20:51:42,1302123120201000000,-18,853.204000000,37.4279439597896,-122.183077564319,8.04702758789063,0.0012,-0.0075,-0.012,-0.0198,3.4635,-13.229,26.6946766329402,-0.0156417478070715,-0.33775862022962,0.012
20:51:43,1302123121201000000,-18,854.204000000,37.4279439534492,-122.183077517224,8.04558086395264,0.0009,-0.0048,0.01,0.0304,-6.495,-12.077,26.689634604343,-0.0177043958695424,-0.335867859505689,-0.01
20:51:44,1302123122201000000,-18,855.204000000,37.4279438958377,-122.183077486701,8.05038928985596,0.0045,-0.0089,-0.012,0.0123,-1.2576,-13.4436,26.6912961819489,-0.0180481705466209,-0.328533999728014,0.012
